id,country_id,position,created_at,full_name,ht_player_id,team_type,status,notes,last_seen_at,dob,ht_age_years,ht_age_days,training_type,trainer_level,assistants,intensity,stamina_share,ideal_training_score,actual_training_score,nationality,specialty,injury,transfer_listed,age_years,age_days,tsi,experience,leadership,form,stamina,keeper,defending,playmaking,wing,passing,scoring,set_pieces,caps_nt,caps_u21,is_international,category,source,imported_at,note,ht_id,team_id,age,skill_gk,skill_def,skill_pm,skill_wing,skill_pass,skill_score,skill_sp,wage,stamina_pct,training_last,training_now,updated_at
443,,,2026-01-19 16:10:17.667138,Lino Paprika,465050698,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,30,10,261580,9,4,5,6,,,,,,,,1,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,18,15,5,7,4,2,,,,,2026-01-19 16:10:34.844536+00
444,,,2026-01-19 16:10:17.667138,Lino Šišara,463528146,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,30,80,326480,10,2,8,8,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,16,2,10,3,4,,,,,2026-01-19 16:10:34.844536+00
445,,,2026-01-19 16:10:17.667138,Lóránt Tabajdi,460422573,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,26,234270,9,6,6,8,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,6,16,18,12,3,15,,,,,2026-01-19 16:10:34.844536+00
446,,,2026-01-19 16:10:17.667138,Lovor 'Cevapcici' Počina,465772983,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,29,96,510290,11,6,8,7,,,,,,,,7,13,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,16,19,5,3,2,,,,,2026-01-19 16:10:34.844536+00
447,,,2026-01-19 16:10:17.667138,Lovor Posavec,459626915,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,32,60,117790,12,6,8,6,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,10,6,11,3,13,,,,,2026-01-19 16:10:34.844536+00
448,,,2026-01-19 16:10:17.667138,Luka Faris,459302395,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,87,217020,13,5,7,8,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,15,17,10,7,7,,,,,2026-01-19 16:10:34.844536+00
449,,,2026-01-19 16:10:17.667138,Luka Garašić,458281527,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,33,28,143760,15,5,8,8,,,,,,,,27,9,true,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,16,2,10,3,15,,,,,2026-01-19 16:10:34.844536+00
450,,,2026-01-19 16:10:17.667138,Ljudevit Kunić,459214742,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,32,100,171220,11,3,7,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,17,13,10,2,8,,,,,2026-01-19 16:10:34.844536+00
451,,,2026-01-19 16:10:17.667138,Marcel Meštrović,456532979,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,33,97,142590,13,5,8,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,18,14,9,4,5,,,,,2026-01-19 16:10:34.844536+00
452,,,2026-01-19 16:10:17.667138,Marcelo Jerković,472826394,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,27,51,377210,8,1,7,7,,,,,,,,0,1,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,10,15,9,4,4,,,,,2026-01-19 16:10:34.844536+00
453,,,2026-01-19 16:10:17.667138,Marijan Tičinović,458047803,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,33,33,126170,12,4,6,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,2,15,17,4,11,5,15,,,,,2026-01-19 16:10:34.844536+00
454,,,2026-01-19 16:10:17.667138,Marin Hektorović,454594597,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,34,76,40970,13,4,5,5,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,17,2,12,5,4,,,,,2026-01-19 16:10:34.844536+00
455,,,2026-01-19 16:10:17.667138,Marin Liposinović,471385434,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,28,12,322840,9,3,5,7,,,,,,,,0,2,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,2,17,15,8,5,3,3,,,,,2026-01-19 16:10:34.844536+00
456,,,2026-01-19 16:10:17.667138,Marin 'Veslač' Sinković,469185639,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,29,0,241830,10,3,6,8,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,11,10,11,17,7,,,,,2026-01-19 16:10:34.844536+00
457,,,2026-01-19 16:10:17.667138,Marin Vrančić,465849082,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,29,90,290300,8,5,6,8,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,16,8,6,5,4,,,,,2026-01-19 16:10:34.844536+00
458,,,2026-01-19 16:10:17.667138,Mario Bucić,462055947,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,46,236080,12,3,6,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,10,11,2,12,,,,,2026-01-19 16:10:34.844536+00
459,,,2026-01-19 16:10:17.667138,Mario Kruljac,472793936,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,27,49,330650,9,6,5,7,,,,,,,,0,1,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,9,15,9,2,1,,,,,2026-01-19 16:10:34.844536+00
460,,,2026-01-19 16:10:17.667138,Mario 'Super Mario' Tanta,460803900,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,32,9,269650,12,6,8,8,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,14,6,17,14,12,,,,,2026-01-19 16:10:34.844536+00
461,,,2026-01-19 16:10:17.667138,Marjan Potočnik,461644868,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,65,331320,13,4,7,8,,,,,,,,2,3,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,16,16,11,7,5,,,,,2026-01-19 16:10:34.844536+00
462,,,2026-01-19 16:10:17.667138,Marko Ažić,468841487,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,29,24,361610,11,5,6,7,,,,,,,,6,20,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,13,8,11,18,2,,,,,2026-01-19 16:10:34.844536+00
463,,,2026-01-19 16:10:17.667138,Marko Umrlić,460706204,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,32,3,198980,11,3,7,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,4,11,12,11,17,10,,,,,2026-01-19 16:10:34.844536+00
464,,,2026-01-19 16:10:17.667138,Martin Furčić,470339070,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,28,58,239040,10,4,6,7,,,,,,,,0,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,2,16,9,15,5,3,17,,,,,2026-01-19 16:10:34.844536+00
465,,,2026-01-19 16:10:17.667138,Mateo Kovačić,464809666,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,30,27,244590,10,1,5,7,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,18,6,12,7,11,,,,,2026-01-19 16:10:34.844536+00
466,,,2026-01-19 16:10:17.667138,Mateo Piknjač,452994307,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,35,22,45780,19,5,5,5,,,,,,,,25,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,15,16,12,4,14,,,,,2026-01-19 16:10:34.844536+00
467,,,2026-01-19 16:10:17.667138,Mato Zrnčić,463854575,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,30,65,424760,16,7,7,8,,,,,,,,16,25,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,18,8,11,6,10,,,,,2026-01-19 16:10:34.844536+00
468,,,2026-01-19 16:10:17.667138,Mihael Kelečić,463918183,NT,active,,,,,,,,,,,,,Hrvatska,,,false,30,55,380590,13,4,6,8,,,,,,,,1,4,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,7,13,9,10,,,,,2026-01-19 16:10:34.844536+00
469,,,2026-01-19 16:10:17.667138,Miho Oljica,464846355,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,30,35,213080,10,2,8,6,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,14,4,9,5,16,,,,,2026-01-19 16:10:34.844536+00
470,,,2026-01-19 16:10:17.667138,Miho Palada,463881793,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,76,125290,9,4,7,7,,,,,,,,0,0,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,19,15,4,5,5,4,17,,,,,2026-01-19 16:10:34.844536+00
471,,,2026-01-19 16:10:17.667138,Mijat Bogićević,459333641,NT,active,,,,,,,,,,,,,Hrvatska,,,false,32,81,227450,14,1,6,8,,,,,,,,6,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,18,2,13,7,10,,,,,2026-01-19 16:10:34.844536+00
472,,,2026-01-19 16:10:17.667138,Mijo Ban,450280884,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,35,106,49370,27,4,7,7,,,,,,,,42,24,true,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,16,6,16,8,2,10,,,,,2026-01-19 16:10:34.844536+00
473,,,2026-01-19 16:10:17.667138,Mijo Crvelin,453256849,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,35,25,48350,18,5,7,5,,,,,,,,13,15,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,15,16,12,3,14,,,,,2026-01-19 16:10:34.844536+00
474,,,2026-01-19 16:10:17.667138,Mijo Stanić,460225495,NT,active,,,,,,,,,,,,,Hrvatska,,,false,32,39,165120,13,4,8,8,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,17,5,8,10,20,,,,,2026-01-19 16:10:34.844536+00
475,,,2026-01-19 16:10:17.667138,Milan Simić,462104773,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,31,44,322240,14,3,6,8,,,,,,,,15,16,true,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,14,19,5,10,8,9,,,,,2026-01-19 16:10:34.844536+00
476,,,2026-01-19 16:10:17.667138,Mile Jerković,457967991,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,33,36,140640,15,2,7,8,,,,,,,,0,18,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,15,17,11,6,16,,,,,2026-01-19 16:10:34.844536+00
477,,,2026-01-19 16:10:17.667138,Miro Lozo,460876235,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,101,163230,16,4,6,8,,,,,,,,1,1,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,8,15,8,5,18,,,,,2026-01-19 16:10:34.844536+00
478,,,2026-01-19 16:10:17.667138,Miroslav Oliva,469928944,NT,active,,,,,,,,,,,,,Hrvatska,Timski igrač,,false,28,87,429440,10,1,7,7,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,16,5,8,3,1,,,,,2026-01-19 16:10:34.844536+00
479,,,2026-01-19 16:10:17.667138,Mislav Bošnjak,462122905,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,31,42,235400,6,5,7,7,,,,,,,,1,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,16,3,11,4,9,,,,,2026-01-19 16:10:34.844536+00
480,,,2026-01-19 16:10:17.667138,Mislav Kaleb,463439383,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,30,88,371960,8,1,7,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,16,3,13,15,1,,,,,2026-01-19 16:10:34.844536+00
481,,,2026-01-19 16:10:17.667138,Mišo Novičević,474158808,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,26,106,359010,8,4,6,7,,,,,,,,3,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,17,4,5,6,3,,,,,2026-01-19 16:10:34.844536+00
482,,,2026-01-19 16:10:17.667138,Mladen Durbić,466104319,NT,active,,,,,,,,,,,,,Hrvatska,,,false,29,68,366380,8,3,8,6,,,,,,,,0,3,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,15,6,10,3,5,,,,,2026-01-19 16:10:34.844536+00
483,,,2026-01-19 16:10:17.667138,Mladen Fabijan,456773464,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,33,80,117680,20,5,7,7,,,,,,,,41,8,true,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,15,3,8,5,16,,,,,2026-01-19 16:10:34.844536+00
484,,,2026-01-19 16:10:17.667138,Mladen Jurin,459299430,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,96,181010,11,6,6,8,,,,,,,,0,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,8,15,17,12,6,10,,,,,2026-01-19 16:10:34.844536+00
485,,,2026-01-19 16:10:17.667138,Natko Kurtov,461587273,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,31,68,279380,11,4,7,7,,,,,,,,8,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,12,10,15,16,6,,,,,2026-01-19 16:10:34.844536+00
486,,,2026-01-19 16:10:17.667138,Nediljko Honović,462931590,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,30,106,509120,15,2,8,8,,,,,,,,19,10,true,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,13,16,19,7,8,3,,,,,2026-01-19 16:10:34.844536+00
487,,,2026-01-19 16:10:17.667138,Nedjeljko Bralić,469312663,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,28,103,443450,10,3,7,6,,,,,,,,0,3,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,18,3,9,4,4,,,,,2026-01-19 16:10:34.844536+00
488,,,2026-01-19 16:10:17.667138,Nedjeljko 'Gold Foot' Parać,454154758,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,34,96,44260,15,4,5,6,,,,,,,,1,13,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,15,16,9,5,16,,,,,2026-01-19 16:10:34.844536+00
489,,,2026-01-19 16:10:17.667138,Nenad Mažer,460067103,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,32,46,128850,10,3,8,6,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,15,3,13,16,7,,,,,2026-01-19 16:10:34.844536+00
490,,,2026-01-19 16:10:17.667138,Neven Kalođera,472779236,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,27,49,253720,9,3,5,7,,,,,,,,3,3,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,17,5,12,7,2,,,,,2026-01-19 16:10:34.844536+00
491,,,2026-01-19 16:10:17.667138,Neven Pederin,457921293,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,33,38,108770,12,3,7,8,,,,,,,,10,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,6,16,9,4,3,,,,,2026-01-19 16:10:34.844536+00
492,,,2026-01-19 16:10:17.667138,Neven Pejar,458421722,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,33,18,114740,14,4,5,6,,,,,,,,7,4,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,18,3,15,5,3,,,,,2026-01-19 16:10:34.844536+00
493,,,2026-01-19 16:10:17.667138,Neven Sušenko,471424325,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,28,8,232500,8,6,6,7,,,,,,,,0,0,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,4,4,15,15,3,,,,,2026-01-19 16:10:34.844536+00
494,,,2026-01-19 16:10:17.667138,Niko Strikoman,465833884,NT,active,,,,,,,,,,,,,Hrvatska,,,false,29,89,423330,12,3,7,8,,,,,,,,0,12,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,18,4,14,8,9,,,,,2026-01-19 16:10:34.844536+00
495,,,2026-01-19 16:10:17.667138,Nikola Peteh,453634103,NT,active,,,,,,,,,,,,,Hrvatska,,,false,34,98,35200,15,3,6,6,,,,,,,,0,9,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,10,13,11,1,11,,,,,2026-01-19 16:10:34.844536+00
496,,,2026-01-19 16:10:17.667138,Nikola Steković,461754333,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,54,112130,10,3,6,6,,,,,,,,0,0,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,18,13,5,7,2,5,,,,,2026-01-19 16:10:34.844536+00
497,,,2026-01-19 16:10:17.667138,Nino Gržan,463832192,NT,active,,,,,,,,,,,,,Hrvatska,Snažan,,false,30,62,323480,11,4,4,8,,,,,,,,0,5,false,Srednji branič,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,11,6,16,3,2,,,,,2026-01-19 16:10:34.844536+00
498,,,2026-01-19 16:10:17.667138,Noa Cakarun,462826078,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,105,201760,15,3,7,8,,,,,,,,12,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,10,14,7,2,14,,,,,2026-01-19 16:10:34.844536+00
499,,,2026-01-19 16:10:17.667138,Nolan 'Lolo' Pekić,460618245,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,12,192360,10,3,7,7,,,,,,,,0,3,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,16,17,9,4,6,,,,,2026-01-19 16:10:34.844536+00
500,,,2026-01-19 16:10:17.667138,Nolan Saša,458177991,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,33,63,110230,15,5,7,8,,,,,,,,0,1,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,10,15,15,12,2,15,,,,,2026-01-19 16:10:34.844536+00
501,,,2026-01-19 16:10:17.667138,Nolen Dolenc,450082654,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,36,27,28060,17,5,7,6,,,,,,,,10,12,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,17,4,13,2,0,19,,,,,2026-01-19 16:10:34.844536+00
502,,,2026-01-19 16:10:17.667138,Nolen Kralj,460698013,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,32,4,283060,12,5,8,7,,,,,,,,2,8,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,12,14,11,17,2,,,,,2026-01-19 16:10:34.844536+00
503,,,2026-01-19 16:10:17.667138,Nolen 'Crocop' Lisac,458118368,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,33,29,72290,12,6,7,6,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,17,3,9,9,20,,,,,2026-01-19 16:10:34.844536+00
504,,,2026-01-19 16:10:17.667138,Oleg Duka,461793118,NT,active,,,,,,,,,,,,,Hrvatska,Brz,,false,31,52,172980,11,6,5,8,,,,,,,,4,0,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,15,11,15,8,3,6,,,,,2026-01-19 16:10:34.844536+00
505,,,2026-01-19 16:10:17.667138,Oleg Kraljević,461474002,NT,active,,,,,,,,,,,,,Hrvatska,,,false,31,77,134410,12,5,7,8,,,,,,,,3,22,false,Vratar,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,19,15,2,1,0,0,22,,,,,2026-01-19 16:10:34.844536+00
506,,,2026-01-19 16:10:17.667138,Oliver Murk,461574682,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,31,69,188410,13,5,6,7,,,,,,,,0,8,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,5,12,5,13,16,3,,,,,2026-01-19 16:10:34.844536+00
507,,,2026-01-19 16:10:17.667138,Pavle Staničić,453117789,NT,active,,,,,,,,,,,,,Hrvatska,Tehničar,,false,35,12,52270,15,5,8,5,,,,,,,,9,0,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,9,15,16,12,4,14,,,,,2026-01-19 16:10:34.844536+00
508,,,2026-01-19 16:10:17.667138,Perica Preobraženski,454605115,NT,active,,,,,,,,,,,,,Hrvatska,,,false,34,66,43640,13,3,5,6,,,,,,,,0,0,false,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,0,10,17,6,14,3,13,,,,,2026-01-19 16:10:34.844536+00
509,,,2026-01-19 16:10:17.667138,Pero Balić,456912816,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,33,68,166130,13,6,7,8,,,,,,,,0,2,false,Krilo,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,11,16,17,10,7,4,,,,,2026-01-19 16:10:34.844536+00
510,,,2026-01-19 16:10:17.667138,Pero Reić,469078379,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,29,16,194270,9,5,5,7,,,,,,,,0,1,false,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,16,5,15,10,4,5,,,,,2026-01-19 16:10:34.844536+00
511,,,2026-01-19 16:10:17.667138,Ratko Ciliga,462868090,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,30,111,350980,12,5,7,7,,,,,,,,9,0,true,Srednji vezni,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,12,19,6,11,4,3,,,,,2026-01-19 16:10:34.844536+00
512,,,2026-01-19 16:10:17.667138,Ratko Saratlija,455670171,NT,active,,,,,,,,,,,,,Hrvatska,Igra glavom,,false,34,24,38990,14,4,6,6,,,,,,,,1,7,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,2,11,15,10,15,13,,,,,2026-01-19 16:10:34.844536+00
513,,,2026-01-19 16:10:17.667138,Ratko Stakić,460587455,NT,active,,,,,,,,,,,,,Hrvatska,,,false,32,15,257520,14,4,8,8,,,,,,,,16,0,true,Bočni igrač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,17,9,16,12,4,8,,,,,2026-01-19 16:10:34.844536+00
514,,,2026-01-19 16:10:17.667138,Renato Čohilj,473509786,NT,active,,,,,,,,,,,,,Hrvatska,Nepredvidiv,,false,27,7,448490,10,2,8,7,,,,,,,,0,13,false,Napadač,portal,2026-01-19 16:10:34.844536+00,,,3f5ca8b9-d920-4000-bf1e-b906d43c04a4,,1,3,11,7,12,18,3,,,,,2026-01-19 16:10:34.844536+00
